ID,Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
79930,DOK3,168.9755288965,6.0163690554,0.5884989906,10.2232444778,1.56029322807331e-24,9.19889580166194e-23
7456,WIPF1,233.8933541088,6.3845637261,0.6246310416,10.2213359576,1.59132421026541e-24,9.32380555367849e-23
84918,LRP11,218.4638315963,-7.1244272221,0.6977975926,-10.2098764708,1.79092695586846e-24,1.04488445997258e-22
2296,FOXC1,234.1955582636,-6.7909589646,0.6653278656,-10.2069360315,1.84602245193968e-24,1.07248452070707e-22
1152,CKB,491.6953664722,-5.2519532067,0.5146211277,-10.2054752974,1.87401342705285e-24,1.08417188559205e-22
440823,MIAT,159.2089458763,6.705101558,0.6579161324,10.1914229307,2.16570790046839e-24,1.24768335069244e-22
688,KLF5,375.9482408399,-5.5908644158,0.5492731022,-10.1786604764,2.46937084625401e-24,1.41669863258631e-22
54739,XAF1,209.1127150744,5.4020565708,0.531360193,10.1664683237,2.79872868512307e-24,1.59899150479085e-22
790952,ESRG,280.3484893632,-5.2014187114,0.5132371553,-10.1345326577,3.88225504114245e-24,2.20887477940043e-22
6932,TCF7,162.1871593086,6.4172772626,0.6355936964,10.0965086647,5.72439878312367e-24,3.24359040513703e-22
970,CD70,208.4309370951,8.6441456764,0.8569432865,10.0871852465,6.29486727588457e-24,3.55221424269076e-22
6678,SPARC,169.8619878802,7.4648176705,0.7422929385,10.0564309362,8.60619392227933e-24,4.81701967950667e-22
84250,SLF1,652.0294557935,-5.4125018443,0.5381966071,-10.0567372088,8.57947078234725e-24,4.81701967950667e-22
7082,TJP1,224.3576421429,-7.0265151281,0.6990864536,-10.0509959707,9.09435728694746e-24,5.06964394671982e-22
80005,DOCK5,367.0020936311,-5.9896890318,0.5998660756,-9.9850437883,1.77222815967126e-23,9.83943932681997e-22
144501,KRT80,245.5971436839,-10.0886621031,1.0110456218,-9.9784439844,1.89413769049275e-23,1.04740489399176e-21
23001,WDFY3,147.4744729185,-7.3922945321,0.7411986829,-9.9734318238,1.99223573789542e-23,1.09724375500328e-21
931,MS4A1,1313.8812597795,14.7182986186,1.4802977117,9.942796305,2.71107922233649e-23,1.48720517180682e-21
23762,OSBP2,360.2355436954,-5.1262934823,0.5157195563,-9.9400796799,2.78604198858568e-23,1.52226238654112e-21
23345,SYNE1,227.5590120688,6.0410003573,0.60844315,9.9286192267,3.1255349026316e-23,1.70100751281955e-21
9459,ARHGEF6,167.9993586053,6.734237548,0.6793467285,9.9128136858,3.66185580519861e-23,1.98504301503069e-21
7052,TGM2,504.2988708438,-4.5979242238,0.4646151237,-9.8962000781,4.32392893979813e-23,2.33475206165021e-21
8644,AKR1C3,226.6010129789,-9.4721739518,0.9574348365,-9.8932831669,4.45183159727704e-23,2.39442458058233e-21
3663,IRF5,169.2277548769,8.0499648933,0.8138108207,9.8916906589,4.5232344261746e-23,2.42336244412444e-21
5452,POU2F2,169.1843403394,8.1760694621,0.827191928,9.884126266,4.87818612244896e-23,2.60340095813952e-21
221692,PHACTR1,150.6967746318,7.854870963,0.7947596239,9.8833291565,4.91715909294902e-23,2.61406809076506e-21
286530,P2RY8,255.2088015673,9.3918514722,0.9513099312,9.8725464376,5.47565695049477e-23,2.89978155966779e-21
11031,RAB31,725.7047263696,-4.1435440564,0.4201709287,-9.8615676945,6.10880422183163e-23,3.22268679426819e-21
22861,NLRP1,454.0810586155,4.0426233518,0.410203995,9.8551535361,6.51170948551748e-23,3.42212701931642e-21
23228,PLCL2,264.3915523321,4.4810912598,0.4562129123,9.8223683259,9.01991196307383e-23,4.72224972697961e-21
7454,WAS,228.250539433,6.1613063948,0.6275262284,9.8184045802,9.38165086296563e-23,4.89302843682476e-21
114569,MAL2,359.8424590231,-11.3563802136,1.1567474414,-9.8175105535,9.46520577130379e-23,4.91797804773894e-21
57514,ARHGAP31,149.2283177188,6.3093033033,0.6435861666,9.8033544395,1.08907581553399e-22,5.63740033988252e-21
2017,CTTN,1783.38754917,-3.1679604995,0.3232455948,-9.8004753987,1.12056999299319e-22,5.77869971293003e-21
4837,NNMT,189.3293214581,-9.0994372297,0.929145793,-9.7933363082,1.20260824434316e-22,6.17862422252274e-21
6405,SEMA3F,168.6463617611,-6.9951239182,0.715334558,-9.7788144582,1.38827101358769e-22,7.10598646323008e-21
7351,UCP2,405.4248622953,3.8216451973,0.391921522,9.7510470399,1.82575365861343e-22,9.31066745386976e-21
94121,SYTL4,220.4757232334,-7.0256753757,0.7213588282,-9.7395014807,2.04555370138241e-22,1.03930734001234e-20
4082,MARCKS,160.8632226763,6.4498261589,0.6624859709,9.7357928201,2.12156783173178e-22,1.07323010808343e-20
84329,HVCN1,146.4846766051,6.8221674129,0.7007523848,9.735489398,2.12790921277346e-22,1.07323010808343e-20
114836,SLAMF6,150.4805306057,5.8979754501,0.6065198385,9.724291071,2.37554337036217e-22,1.19375389293856e-20
1942,EFNA1,150.091034626,-7.8810877761,0.8113861314,-9.7131161988,2.65105626533183e-22,1.32735977154015e-20
29015,SLC43A3,232.7611037436,9.2882458551,0.9569094174,9.7065048017,2.82870986854057e-22,1.41117776014258e-20
4033,LRMP,1008.8462334983,14.3397677534,1.4814945365,9.6792579387,3.69387291350867e-22,1.83613487892061e-20
1030,CDKN2B,147.9490339151,-8.1525589841,0.8436826324,-9.6630636583,4.3272551667621e-22,2.14323656083264e-20
104,ADARB1,508.0208232739,-4.6224976309,0.4785028702,-9.6603341781,4.44411878176023e-22,2.19322836939271e-20
4055,LTBR,228.2805192026,-6.4259328579,0.6665743696,-9.6402339344,5.40646264562464e-22,2.65862800598591e-20
10410,IFITM3,230.6035534097,-5.5207799844,0.5743047761,-9.6129794043,7.04794996996008e-22,3.45349548528044e-20
1512,CTSH,936.2869907044,14.2459542568,1.4825176524,9.6092982326,7.30451154695315e-22,3.56651842163113e-20
64780,MICAL1,426.8508803897,4.0046034008,0.4171485842,9.5999448457,7.99872143199014e-22,3.89167474901315e-20
4046,LSP1,924.9480421391,14.2272112233,1.4824075951,9.5973680048,8.20118653262544e-22,3.97613159745492e-20
4601,MXI1,612.2414447067,-4.2987654357,0.448519806,-9.584338035,9.30524202566263e-22,4.49557464741575e-20
10579,TACC2,146.1844924608,-8.4707030646,0.8849351399,-9.5721174159,1.04738244886192e-21,5.04245067775515e-20
129293,TRABD2A,191.2596867159,-6.8048255713,0.7117187426,-9.5611161601,1.1649347180397e-21,5.5888453424002e-20
7465,WEE1,1075.1342741379,-3.55728741,0.3722807848,-9.5553881771,1.23121485868987e-21,5.88631853795167e-20
7161,TP73,152.3789500748,8.0201403273,0.8394050741,9.55455307,1.24118476531202e-21,5.9134508766717e-20
6507,SLC1A3,185.2877232495,-7.9564648534,0.8329372588,-9.5522979301,1.26850854403247e-21,6.02279108371832e-20
114879,OSBPL5,212.4078995343,-9.7946542504,1.0263668225,-9.5430347476,1.38712548679842e-21,6.56334392705409e-20
3059,HCLS1,873.7917381928,14.1471049637,1.4833244752,9.5374310883,1.46414132834538e-21,6.90402806506423e-20
2624,GATA2,263.2013849816,-6.1050741743,0.6404141877,-9.5330089367,1.52789232909309e-21,7.18005101682003e-20
5341,PLEK,867.9618262088,14.1375283328,1.4834055356,9.5304540758,1.56596760211444e-21,7.33394826990261e-20
953,ENTPD1,680.8392615797,3.4035444348,0.3586882899,9.4888640947,2.33565445576097e-21,1.09015682038552e-19
9448,MAP4K4,401.9121656729,-4.3808220246,0.4618949942,-9.4844544311,2.43654277206048e-21,1.13340396717908e-19
63898,SH2D4A,292.0067935541,-11.0472467317,1.1655223256,-9.4783656126,2.5829685931983e-21,1.19747119729789e-19
25907,TMEM158,178.6035447246,-8.7160518195,0.9198284098,-9.4757366991,2.64884909609982e-21,1.2238927249731e-19
6280,S100A9,288.5262991731,-11.0299199993,1.165548479,-9.4632871977,2.984113828975e-21,1.37418940839989e-19
3676,ITGA4,810.9493103202,14.0334043863,1.4832668342,9.4611462096,3.04585848817601e-21,1.39794751745651e-19
10666,CD226,146.7266338124,7.438592684,0.7864518405,9.4584211022,3.12627965573011e-21,1.43009118205143e-19
23229,ARHGEF9,138.2141458094,8.1845869009,0.8654977456,9.456508631,3.18396969096201e-21,1.45165823426675e-19
29763,PACSIN3,193.1861126298,-6.3798765664,0.674849613,-9.4537752467,3.26825512786916e-21,1.48516847708351e-19
5579,PRKCB,2433.1651480469,10.6193882328,1.1237296891,9.4501269618,3.38419966091043e-21,1.53279753720644e-19
3226,HOXC10,294.5688032707,-11.0540028131,1.1709949659,-9.4398380311,3.73356077145175e-21,1.68548846761046e-19
7162,TPBG,318.415677539,-5.336403515,0.5655703564,-9.4354370848,3.89367458935046e-21,1.75202632094008e-19
255231,MCOLN2,210.4428445441,9.0612286577,0.960395882,9.4348891196,3.91408003519016e-21,1.75547127050597e-19
27350,APOBEC3C,144.7652222848,5.8808832444,0.6234181143,9.4332890069,3.97427332151014e-21,1.77668082350237e-19
51312,SLC25A37,768.8002022458,-4.3588840352,0.4621164898,-9.4324356118,4.00674992652375e-21,1.78540258052769e-19
146850,PIK3R6,788.0755840571,13.9888514751,1.4836177357,9.4288785708,4.14496685258538e-21,1.84103382558865e-19
51421,AMOTL2,197.886048419,-8.9062189896,0.9452147261,-9.4224293626,4.40769736535994e-21,1.95143360204634e-19
3122,HLA-DRA,8423.953168807,10.4049788476,1.1049076741,9.4170572725,4.63907150888821e-21,2.0472876796757e-19
2113,ETS1,549.4222140931,3.4517892735,0.366961287,9.4064125995,5.13359337849799e-21,2.25109704549487e-19
27033,ZBTB32,148.0720326979,7.3026467024,0.7763329022,9.4065917883,5.12485225498464e-21,2.25109704549487e-19
79961,DENND2D,318.7160038441,4.209237892,0.4476629975,9.4026933564,5.31839036089833e-21,2.32472751997489e-19
3556,IL1RAP,159.1648571041,-6.7940508352,0.7239338393,-9.3849057283,6.29727492291516e-21,2.74389805106389e-19
5792,PTPRF,730.9502521551,-4.0135221144,0.4278911673,-9.379773225,6.61147739812146e-21,2.87171710708941e-19
203413,CT83,291.3114180336,-11.033772812,1.1764516373,-9.3788579674,6.66911460538054e-21,2.87859056430986e-19
55080,TAPBPL,126.6028652885,6.2195592443,0.6631434909,9.3789041584,6.6661939184158e-21,2.87859056430986e-19
2355,FOSL2,385.8584311926,-5.5389565968,0.591821506,-9.3591674864,8.03674195011624e-21,3.45805937222345e-19
6386,SDCBP,933.5379810204,-3.3813815359,0.3620052022,-9.3406987387,9.57004401747144e-21,4.10498243229172e-19
10750,GRAP,145.171361188,7.760684181,0.830895792,9.3401413945,9.62055551201129e-21,4.11383319394048e-19
972,CD74,15329.8268811869,9.1539809696,0.9807902345,9.3332709157,1.02653025047408e-20,4.3759427302717e-19
54331,GNG2,152.1850241167,8.5433018171,0.9156976432,9.3298283337,1.06042518432002e-20,4.50647974163654e-19
3689,ITGB2,409.4533878157,4.2662550493,0.4574141768,9.3268972977,1.09015412045508e-20,4.61856371832184e-19
55214,P3H2,328.4887699597,10.24085326,1.1000412355,9.3095176162,1.2841422855403e-20,5.41152847649842e-19
5738,PTGFRN,149.153640875,-6.820070101,0.7325979154,-9.3094314873,1.28518397255791e-20,5.41152847649842e-19
139818,DOCK11,129.0253521665,6.6960183518,0.7198354804,9.3021510255,1.37632594140186e-20,5.77763167291532e-19
9610,RIN1,120.2558542716,-8.3995095926,0.9032536937,-9.2991699358,1.4154637275768e-20,5.92386628115651e-19
30817,ADGRE2,306.4290566016,-4.7128564841,0.5069301306,-9.2968561134,1.44659794063546e-20,6.03582031654837e-19
11001,SLC27A2,204.6534728733,-6.1645471333,0.6631554603,-9.2957798012,1.46131035178104e-20,6.07878617331515e-19
57823,SLAMF7,696.9793138173,13.8026240624,1.4859234453,9.2889200358,1.5586170261399e-20,6.46403549184345e-19
5743,PTGS2,296.1568179895,-11.0443184954,1.1905533659,-9.2766261571,1.74929959238805e-20,7.23306489116848e-19
9480,ONECUT2,137.0505497279,-8.0358143478,0.8665552083,-9.2732860769,1.80497504702499e-20,7.44092856960692e-19
56940,DUSP22,416.4373721402,3.7888276442,0.4090146375,9.2633057521,1.98198817474285e-20,8.14626721732369e-19
3665,IRF7,153.6428963311,5.7449439525,0.6203282311,9.261135742,2.02269079098709e-20,8.28881830389919e-19
57623,ZFAT,522.1303626085,3.369274585,0.3640162862,9.2558347317,2.12562939054922e-20,8.68480447432408e-19
112,ADCY6,218.1779107362,-5.7254589006,0.6187803389,-9.2528132214,2.18660313687182e-20,8.90749662473021e-19
338440,ANO9,141.4079380546,7.2797513255,0.7868216701,9.2520981588,2.20128420857698e-20,8.94085022651814e-19
3688,ITGB1,1768.1790034852,-3.2327523312,0.3499111358,-9.2387809385,2.4932148985389e-20,1.0096787040583e-18
57182,ANKRD50,241.3813593573,-4.9191526745,0.5327194961,-9.2340391349,2.60614531760377e-20,1.05231715185004e-18
5097,PCDH1,135.090821817,-7.5370243189,0.8168439365,-9.2270065091,2.78300707249613e-20,1.12044515734501e-18
100129034,LOC100129034,493.1757788253,3.6340414625,0.3940023153,9.2234012893,2.87822281810671e-20,1.15540087412569e-18
100506190,LINC00963,231.5438178306,-5.2084215205,0.5649338079,-9.2195252742,2.98418456676801e-20,1.19445457266944e-18
2124,EVI2B,296.1858996079,4.8326218691,0.5255846565,9.1947544696,3.75851962265949e-20,1.50003062853329e-18
1755,DMBT1,205.1517669786,-8.4516501055,0.9193331043,-9.1932402583,3.81182405409633e-20,1.51690767054487e-18
81793,TLR10,145.3485833566,6.1888467316,0.6732378836,9.1926596558,3.83246049028179e-20,1.5207247403657e-18
7846,TUBA1A,165.2595974647,5.1271176227,0.5589346562,9.1730179291,4.59957925201112e-20,1.81987375634888e-18
56654,NPDC1,231.8203971715,-6.4353561805,0.7031694839,-9.1519275615,5.59265842434142e-20,2.20645598409046e-18
3992,FADS1,1237.875430736,-3.5064020056,0.3832238135,-9.1497497857,5.7065568126003e-20,2.24495945007696e-18
57705,WDFY4,594.6920147854,13.5867191207,1.4872542919,9.1354378295,6.51426413955043e-20,2.55541034009886e-18
586,BCAT1,340.2231048239,10.2804373431,1.1268182059,9.1234214083,7.27892884936441e-20,2.84726054905962e-18
11098,PRSS23,236.9113032308,-10.7345776636,1.1766851861,-9.1227269541,7.32573627430585e-20,2.85745220285885e-18
153090,DAB2IP,150.3812344323,-6.8096144488,0.7466328462,-9.1204324635,7.48251434164618e-20,2.91035988616176e-18
79026,AHNAK,3612.4619930567,-3.4597158056,0.3793542103,-9.1200142544,7.51144494980823e-20,2.91338269053266e-18
84433,CARD11,585.6707833985,13.586272358,1.4926131308,9.1023401026,8.84060988917239e-20,3.41927970685434e-18
51393,TRPV2,131.1250188754,7.4101007912,0.8151542107,9.0904281589,9.86498001397643e-20,3.80478738970424e-18
1999,ELF3,192.9382108231,-6.1440580288,0.6760514882,-9.0881510304,1.00737536680742e-19,3.87445570546686e-18
928,CD9,124.0476193086,-8.2049943407,0.9043831854,-9.0724755541,1.16343090088704e-19,4.46219500677261e-18
23179,RGL1,137.4062946192,6.5425903498,0.7213487517,9.0699406276,1.19081886683836e-19,4.55455138263816e-18
54477,PLEKHA5,265.1470399916,-5.6145289084,0.6193821229,-9.0647254751,1.2491841616318e-19,4.76454756828482e-18
29121,CLEC2D,441.7800817214,3.5258885243,0.388983286,9.0643702469,1.25326098075278e-19,4.76689238784115e-18
875,CBS,589.6955995879,-3.9796569067,0.4394851429,-9.0552706291,1.36229548301286e-19,5.16734063515263e-18
23327,NEDD4L,417.7665148672,-4.4869646011,0.4955652971,-9.0542348851,1.37528542370406e-19,5.2022815931267e-18
151888,BTLA,274.8741911745,9.9864664033,1.1032747246,9.05165883,1.40812661569183e-19,5.2974031069565e-18
64798,DEPTOR,180.0284925267,-6.2228578849,0.6874663687,-9.051872453,1.40537399786699e-19,5.2974031069565e-18
22998,LIMCH1,1780.8708722513,-13.3452434328,1.4751717634,-9.0465691955,1.47530735100463e-19,5.53501550844216e-18
389792,IER5L,228.272068313,-6.3529125648,0.7028745665,-9.0384726773,1.58876024077099e-19,5.94446732477601e-18
5318,PKP2,125.9136338181,-7.1197132997,0.7877902627,-9.0375746402,1.60186333593117e-19,5.97725102234046e-18
11005,SPINK5,194.4195579257,-8.771405138,0.9708711665,-9.034571672,1.646459500632e-19,6.12705428762215e-18
7409,VAV1,540.2252684434,13.4462489467,1.4891047981,9.0297532877,1.72059262860854e-19,6.38567113296793e-18
6672,SP100,881.2322757987,2.9953780367,0.3321905935,9.0170465254,1.9322836520923e-19,7.15204666818786e-18
9770,RASSF2,127.0415412838,7.6244509538,0.846590941,9.0060625318,2.13587405841126e-19,7.88441016360982e-18
24149,ZNF318,2017.3693117071,3.1715177835,0.3522821321,9.0027778715,2.20077311368779e-19,8.10225802202331e-18
283131,NEAT1,8762.4245770369,-2.9273353353,0.3256327981,-8.9896820971,2.47946565378423e-19,9.10393668985468e-18
84941,HSH2D,189.2050684595,4.8418119856,0.5392593731,8.9786329682,2.74151666361436e-19,1.00393465269431e-17
2950,GSTP1,513.8207856278,13.3816299307,1.4904697874,8.9781289385,2.75410214521614e-19,1.00586823441594e-17
54875,CNTLN,188.3654166996,-6.2707724778,0.6985048352,-8.9774217181,2.77185753844657e-19,1.00967477372674e-17
84033,OBSCN,432.1437887724,-5.5065130056,0.6134770968,-8.9759064103,2.8102823245089e-19,1.02097037799903e-17
26499,PLEK2,211.4558717895,-10.5694288762,1.1787404743,-8.9667141379,3.05491661465871e-19,1.10692491755884e-17
2125,EVPL,220.9647774637,-10.6267605519,1.1853991027,-8.9647111486,3.11095168665628e-19,1.124270177784e-17
54440,SASH3,508.0270148086,13.3536084793,1.4903791803,8.9598732027,3.25051976389662e-19,1.17163368138986e-17
55544,RBM38,601.6669509356,3.1661484187,0.3536339576,8.9531798372,3.45386525172857e-19,1.24167808488383e-17
51296,SLC15A3,120.4241204058,7.2066399346,0.8054151631,8.9477331259,3.62857038274649e-19,1.30108816666761e-17
126308,MOB3A,481.2383606438,3.5031135701,0.3918021858,8.9410261023,3.8557328364868e-19,1.37895027079446e-17
284217,LAMA1,118.9618997488,-7.9319496621,0.8879614068,-8.9327639708,4.1549548702367e-19,1.48211330591423e-17
6812,STXBP1,198.5506500705,-5.9569411011,0.6673898211,-8.92572963,4.42770811002997e-19,1.57206945781511e-17
7105,TSPAN6,119.2579189059,-8.2156869465,0.9204557364,-8.9256730349,4.4299727622359e-19,1.57206945781511e-17
824,CAPN2,717.2352597707,-3.6113470804,0.4049289384,-8.9184712139,4.72768985881282e-19,1.67340775490986e-17
5563,PRKAA2,127.9557602042,-8.2117985621,0.9217936386,-8.9084999265,5.17276698560891e-19,1.82625201602177e-17
10154,PLXNC1,140.7907344869,5.5023746087,0.6181878522,8.9008132225,5.54389827518303e-19,1.94965999237105e-17
80183,RUBCNL,222.8083898038,9.9942951534,1.1228689119,8.9006784742,5.55063343023785e-19,1.94965999237105e-17
11262,SP140,499.7702178245,13.3031710996,1.4947843076,8.8997262229,5.59846094487675e-19,1.96145569338443e-17
388512,CLEC17A,163.2908792103,8.6337943904,0.9702027075,8.8989592828,5.63727684757086e-19,1.97004225670566e-17
2564,GABRE,170.1800075104,-6.4393631888,0.7239240172,-8.895081577,5.8376400688149e-19,2.03489787613955e-17
5796,PTPRK,158.6696637781,-6.8469392931,0.76990204,-8.8932603595,5.93415549033514e-19,2.06331785218244e-17
9840,TESPA1,118.1638633846,6.8595857082,0.7725392799,8.8792711084,6.7299897728327e-19,2.33413675521747e-17
7525,YES1,297.4475816075,-4.2954225354,0.4839550994,-8.8756633435,6.95178263522874e-19,2.40500238955941e-17
1756,DMD,734.9666884849,-4.4300543561,0.4991935263,-8.87442269,7.02970978310276e-19,2.4258665163795e-17
3512,JCHAIN,485.8475574741,13.3320446682,1.5037333148,8.8659634903,7.58453262322351e-19,2.61078574222911e-17
83857,TMTC1,215.0901833461,-5.8308728163,0.6588447908,-8.850146343,8.74046085170505e-19,3.00118218122511e-17
57507,ZNF608,151.4978880162,7.8162538762,0.8833626118,8.8482960133,8.88656833168939e-19,3.04376018306048e-17
90632,LINC00473,202.3582119277,-10.4963120146,1.1879967676,-8.8353035135,9.98268499724816e-19,3.41070942250893e-17
54407,SLC38A2,2693.3727985483,-3.2672264222,0.3700263138,-8.8297137257,1.04943973986668e-18,3.5766672718377e-17
3709,ITPR2,925.49205648,2.9673493392,0.3364953039,8.8183974771,1.16109447678097e-18,3.94743453106102e-17
378938,MALAT1,45828.2128083912,-2.8496040615,0.3236259717,-8.8052391048,1.30573921475664e-18,4.42825695763158e-17
2120,ETV6,398.7215002227,3.9119723283,0.4442946353,8.8049056136,1.30962743714156e-18,4.43053075724869e-17
3394,IRF8,444.1395811008,13.1488099255,1.4935713714,8.803603348,1.32492055252977e-18,4.47128212935842e-17
3071,NCKAP1L,852.5956019498,12.6623354209,1.4397881496,8.7945823311,1.43581059702649e-18,4.83366164069871e-17
54922,RASIP1,123.7815796682,-6.9467466904,0.7900837685,-8.7924179271,1.4637511177312e-18,4.9120870110729e-17
640,BLK,754.5064623177,12.3719504692,1.4071463878,8.7922270038,1.46624138394289e-18,4.9120870110729e-17
943,TNFRSF8,246.8675985759,9.750657073,1.110450167,8.7808146308,1.62294839674982e-18,5.42387778515734e-17
54801,HAUS6,854.9165397528,-3.7307935642,0.4250250822,-8.7778197573,1.66674102661222e-18,5.55674508363768e-17
